product_id,image_filename,full_image_path,original_url
B08QTYYNDN,B08QTYYNDN_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08QTYYNDN_allsrp_img4.jpg,https://m.media-amazon.com/images/I/61kFL7ywsZS._SY355_.jpg
B08QTYYNDN,B08QTYYNDN_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08QTYYNDN_allsrp_img5.jpg,https://m.media-amazon.com/images/I/31SNd2tQupS._SS40_.jpg
B08QTYYNDN,B08QTYYNDN_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08QTYYNDN_allsrp_img6.jpg,https://m.media-amazon.com/images/I/51253A3BUBL.jpg
B08QTYYNDN,B08QTYYNDN_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08QTYYNDN_allsrp_img7.jpg,https://m.media-amazon.com/images/I/21gpFHiIRFS.jpg
B09QL3K2GD,B09QL3K2GD_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B09QL3K2GD_allsrp_img1.jpg,https://m.media-amazon.com/images/I/61+dwS-t2oL._SL1500_.jpg
B09QL3K2GD,B09QL3K2GD_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B09QL3K2GD_allsrp_img2.jpg,https://m.media-amazon.com/images/I/71VGkAJ5rjL._SX569_.jpg
B09QL3K2GD,B09QL3K2GD_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B09QL3K2GD_allsrp_img3.jpg,https://m.media-amazon.com/images/I/61R4Tj5podL._SY450_.jpg
B09QL3K2GD,B09QL3K2GD_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B09QL3K2GD_allsrp_img4.jpg,https://m.media-amazon.com/images/I/41RZmGCgMNL._SS40_.jpg
B09QL3K2GD,B09QL3K2GD_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B09QL3K2GD_allsrp_img5.jpg,https://m.media-amazon.com/images/I/61HR7N5zbjL._SX522_.jpg
B09QL3K2GD,B09QL3K2GD_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B09QL3K2GD_allsrp_img6.jpg,https://m.media-amazon.com/images/I/41sHQy2lDBL._SS40_.jpg
B09QL3K2GD,B09QL3K2GD_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B09QL3K2GD_allsrp_img7.jpg,https://m.media-amazon.com/images/I/41IFFIzbTXL.jpg
B0DQPKH93F,B0DQPKH93F_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DQPKH93F_allsrp_img1.jpg,https://m.media-amazon.com/images/I/81LJzwQl7lL._SX522_.jpg
B0DQPKH93F,B0DQPKH93F_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DQPKH93F_allsrp_img2.jpg,"https://m.media-amazon.com/images/I/41a28---nBL._SX38_SY50_CR,0,0,38,50_.jpg"
B0DQPKH93F,B0DQPKH93F_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0DQPKH93F_allsrp_img3.jpg,"https://m.media-amazon.com/images/I/41dCxsZOJNL._SX38_SY50_CR,0,0,38,50_.jpg"
